survey_id,response_id,metric,score,category,subcategory,question_id
survey-demo,B0113,NPS,3,Processo,Agendamento,
survey-demo,B0114,CSAT,2,Atendimento,Cordialidade,
survey-demo,B0114,CSAT,2,Atendimento,Demora,
survey-demo,B0114,CSAT,2,Comunicação,Retorno,
survey-demo,B0114,CSAT,2,Processo,Agendamento,
survey-demo,B0115,NPS,3,Atendimento,Demora,q_resolution
survey-demo,B0115,NPS,3,Atendimento,Demora,q_wait
survey-demo,B0115,NPS,3,Comunicação,Retorno,q_resolution
survey-demo,B0115,NPS,3,Comunicação,Retorno,q_wait
survey-demo,B0115,NPS,3,Processo,Agendamento,q_resolution
survey-demo,B0115,NPS,3,Processo,Agendamento,q_wait
survey-demo,B0116,NPS,5,Atendimento,Cordialidade,
survey-demo,B0116,NPS,5,Atendimento,Demora,
survey-demo,B0116,NPS,5,Comunicação,Retorno,
survey-demo,B0116,NPS,5,Processo,Agendamento,
survey-demo,B0117,CSAT,1,Atendimento,Demora,q_resolution
survey-demo,B0117,CSAT,1,Atendimento,Demora,q_wait
survey-demo,B0117,CSAT,1,Comunicação,Retorno,q_resolution
survey-demo,B0117,CSAT,1,Comunicação,Retorno,q_wait
survey-demo,B0118,NPS,9,Atendimento,Demora,q_resolution
survey-demo,B0118,NPS,9,Atendimento,Demora,q_wait
survey-demo,B0118,NPS,9,Comunicação,Retorno,q_resolution
survey-demo,B0118,NPS,9,Comunicação,Retorno,q_wait
survey-demo,B0119,NPS,5,Atendimento,Demora,q_wait
survey-demo,B0119,NPS,5,Comunicação,Retorno,q_wait
survey-demo,B0119,NPS,5,Processo,Agendamento,q_wait
survey-demo,B0120,CSAT,5,,,q_wait
survey-demo,B0121,NPS,5,Atendimento,Demora,q_wait
survey-demo,B0121,NPS,5,Comunicação,Retorno,q_wait
survey-demo,B0121,NPS,5,Processo,Agendamento,q_wait
survey-demo,B0122,NPS,9,Atendimento,Demora,q_channels
survey-demo,B0122,NPS,9,Atendimento,Demora,q_resolution
survey-demo,B0122,NPS,9,Atendimento,Demora,q_wait
survey-demo,B0123,CSAT,2,Atendimento,Demora,q_wait
survey-demo,B0123,CSAT,2,Comunicação,Retorno,q_wait
survey-demo,B0123,CSAT,2,Processo,Agendamento,q_wait
survey-demo,B0124,NPS,9,Atendimento,Demora,
survey-demo,B0125,NPS,9,Atendimento,Demora,q_channels
survey-demo,B0125,NPS,9,Atendimento,Demora,q_resolution
survey-demo,B0125,NPS,9,Atendimento,Demora,q_wait
survey-demo,B0125,NPS,9,Comunicação,Retorno,q_channels
survey-demo,B0125,NPS,9,Comunicação,Retorno,q_resolution
survey-demo,B0125,NPS,9,Comunicação,Retorno,q_wait
survey-demo,B0126,CSAT,5,Atendimento,Demora,
survey-demo,B0126,CSAT,5,Comunicação,Retorno,
survey-demo,B0127,NPS,6,Atendimento,Cordialidade,q_wait
survey-demo,B0127,NPS,6,Atendimento,Demora,q_wait
survey-demo,B0127,NPS,6,Comunicação,Retorno,q_wait
survey-demo,B0127,NPS,6,Processo,Agendamento,q_wait
survey-demo,B0128,NPS,7,Atendimento,Demora,q_wait
survey-demo,B0129,CSAT,5,Atendimento,Demora,q_channels
survey-demo,B0129,CSAT,5,Atendimento,Demora,q_resolution
survey-demo,B0129,CSAT,5,Atendimento,Demora,q_wait
survey-demo,B0129,CSAT,5,Comunicação,Retorno,q_channels
survey-demo,B0129,CSAT,5,Comunicação,Retorno,q_resolution
survey-demo,B0129,CSAT,5,Comunicação,Retorno,q_wait
survey-demo,B0130,NPS,5,Atendimento,Cordialidade,
survey-demo,B0130,NPS,5,Atendimento,Demora,
survey-demo,B0130,NPS,5,Comunicação,Retorno,
survey-demo,B0130,NPS,5,Processo,Agendamento,
survey-demo,B0131,NPS,8,Atendimento,Demora,
survey-demo,B0132,CSAT,5,,,q_channels
survey-demo,B0132,CSAT,5,,,q_resolution
survey-demo,B0132,CSAT,5,,,q_wait
survey-demo,B0133,NPS,9,,,q_resolution
survey-demo,B0133,NPS,9,,,q_wait
survey-demo,B0134,NPS,2,Atendimento,Cordialidade,q_wait
survey-demo,B0134,NPS,2,Atendimento,Demora,q_wait
survey-demo,B0134,NPS,2,Comunicação,Retorno,q_wait
survey-demo,B0134,NPS,2,Processo,Agendamento,q_wait
survey-demo,B0135,CSAT,3,Atendimento,Cordialidade,q_channels
survey-demo,B0135,CSAT,3,Atendimento,Cordialidade,q_resolution
survey-demo,B0135,CSAT,3,Atendimento,Cordialidade,q_wait
survey-demo,B0135,CSAT,3,Atendimento,Demora,q_channels
survey-demo,B0135,CSAT,3,Atendimento,Demora,q_resolution
survey-demo,B0135,CSAT,3,Atendimento,Demora,q_wait
survey-demo,B0135,CSAT,3,Comunicação,Retorno,q_channels
survey-demo,B0135,CSAT,3,Comunicação,Retorno,q_resolution
survey-demo,B0135,CSAT,3,Comunicação,Retorno,q_wait
survey-demo,B0135,CSAT,3,Processo,Agendamento,q_channels
survey-demo,B0135,CSAT,3,Processo,Agendamento,q_resolution
survey-demo,B0135,CSAT,3,Processo,Agendamento,q_wait
survey-demo,B0136,NPS,1,Atendimento,Demora,q_wait
survey-demo,B0137,NPS,3,Atendimento,Cordialidade,q_resolution
survey-demo,B0137,NPS,3,Atendimento,Cordialidade,q_wait
survey-demo,B0137,NPS,3,Atendimento,Demora,q_resolution
survey-demo,B0137,NPS,3,Atendimento,Demora,q_wait
survey-demo,B0137,NPS,3,Comunicação,Retorno,q_resolution
survey-demo,B0137,NPS,3,Comunicação,Retorno,q_wait
survey-demo,B0137,NPS,3,Processo,Agendamento,q_resolution
survey-demo,B0137,NPS,3,Processo,Agendamento,q_wait
survey-demo,B0138,CSAT,1,Atendimento,Cordialidade,q_wait
survey-demo,B0138,CSAT,1,Atendimento,Demora,q_wait
survey-demo,B0138,CSAT,1,Comunicação,Retorno,q_wait
survey-demo,B0138,CSAT,1,Processo,Agendamento,q_wait
survey-demo,B0139,NPS,9,Atendimento,Demora,q_resolution
survey-demo,B0139,NPS,9,Atendimento,Demora,q_wait
survey-demo,B0140,NPS,4,Atendimento,Cordialidade,q_wait
survey-demo,B0140,NPS,4,Atendimento,Demora,q_wait
survey-demo,B0140,NPS,4,Comunicação,Retorno,q_wait
survey-demo,B0140,NPS,4,Processo,Agendamento,q_wait
survey-demo,B0141,CSAT,3,Atendimento,Demora,q_channels
survey-demo,B0141,CSAT,3,Atendimento,Demora,q_resolution
survey-demo,B0141,CSAT,3,Atendimento,Demora,q_wait
survey-demo,B0141,CSAT,3,Comunicação,Retorno,q_channels
survey-demo,B0141,CSAT,3,Comunicação,Retorno,q_resolution
survey-demo,B0141,CSAT,3,Comunicação,Retorno,q_wait
survey-demo,B0142,NPS,1,Atendimento,Demora,q_resolution
survey-demo,B0142,NPS,1,Atendimento,Demora,q_wait
survey-demo,B0142,NPS,1,Comunicação,Retorno,q_resolution
survey-demo,B0142,NPS,1,Comunicação,Retorno,q_wait
survey-demo,B0142,NPS,1,Processo,Agendamento,q_resolution
survey-demo,B0142,NPS,1,Processo,Agendamento,q_wait
survey-demo,B0143,NPS,4,Atendimento,Demora,q_wait
survey-demo,B0143,NPS,4,Comunicação,Retorno,q_wait
survey-demo,B0143,NPS,4,Processo,Agendamento,q_wait
survey-demo,B0144,CSAT,5,Atendimento,Demora,q_wait
survey-demo,B0145,NPS,7,Atendimento,Demora,q_wait
survey-demo,B0146,NPS,3,Atendimento,Cordialidade,q_wait
survey-demo,B0146,NPS,3,Atendimento,Demora,q_wait
survey-demo,B0146,NPS,3,Comunicação,Retorno,q_wait
survey-demo,B0146,NPS,3,Processo,Agendamento,q_wait
survey-demo,B0147,CSAT,2,Atendimento,Demora,q_channels
survey-demo,B0147,CSAT,2,Atendimento,Demora,q_resolution
survey-demo,B0147,CSAT,2,Atendimento,Demora,q_wait
survey-demo,B0147,CSAT,2,Comunicação,Retorno,q_channels
survey-demo,B0147,CSAT,2,Comunicação,Retorno,q_resolution
survey-demo,B0147,CSAT,2,Comunicação,Retorno,q_wait
survey-demo,B0148,NPS,2,Atendimento,Cordialidade,q_channels
survey-demo,B0148,NPS,2,Atendimento,Cordialidade,q_resolution
survey-demo,B0148,NPS,2,Atendimento,Cordialidade,q_wait
survey-demo,B0148,NPS,2,Atendimento,Demora,q_channels
survey-demo,B0148,NPS,2,Atendimento,Demora,q_resolution
survey-demo,B0148,NPS,2,Atendimento,Demora,q_wait
survey-demo,B0148,NPS,2,Comunicação,Retorno,q_channels
survey-demo,B0148,NPS,2,Comunicação,Retorno,q_resolution
survey-demo,B0148,NPS,2,Comunicação,Retorno,q_wait
survey-demo,B0148,NPS,2,Processo,Agendamento,q_channels
survey-demo,B0148,NPS,2,Processo,Agendamento,q_resolution
survey-demo,B0148,NPS,2,Processo,Agendamento,q_wait
survey-demo,B0149,NPS,7,Atendimento,Demora,
survey-demo,B0149,NPS,7,Comunicação,Retorno,
survey-demo,B0150,CSAT,2,Atendimento,Demora,q_wait
survey-demo,B0150,CSAT,2,Comunicação,Retorno,q_wait
survey-demo,B0150,CSAT,2,Processo,Agendamento,q_wait
survey-demo,B0151,NPS,8,,,q_channels
survey-demo,B0151,NPS,8,,,q_resolution
survey-demo,B0151,NPS,8,,,q_wait
survey-demo,B0152,NPS,9,,,q_wait
survey-demo,B0153,CSAT,1,Atendimento,Demora,q_wait
survey-demo,B0153,CSAT,1,Comunicação,Retorno,q_wait
survey-demo,B0153,CSAT,1,Processo,Agendamento,q_wait
survey-demo,B0154,NPS,4,Atendimento,Demora,q_wait
survey-demo,B0154,NPS,4,Comunicação,Retorno,q_wait
survey-demo,B0154,NPS,4,Processo,Agendamento,q_wait
survey-demo,B0155,NPS,5,Atendimento,Cordialidade,
survey-demo,B0155,NPS,5,Atendimento,Demora,
survey-demo,B0155,NPS,5,Comunicação,Retorno,
survey-demo,B0155,NPS,5,Processo,Agendamento,
survey-demo,B0156,CSAT,3,Atendimento,Demora,q_channels
survey-demo,B0156,CSAT,3,Atendimento,Demora,q_resolution
survey-demo,B0156,CSAT,3,Atendimento,Demora,q_wait
survey-demo,B0156,CSAT,3,Comunicação,Retorno,q_channels
survey-demo,B0156,CSAT,3,Comunicação,Retorno,q_resolution
survey-demo,B0156,CSAT,3,Comunicação,Retorno,q_wait
survey-demo,B0157,NPS,8,,,q_resolution
survey-demo,B0157,NPS,8,,,q_wait
survey-demo,B0158,NPS,4,Atendimento,Demora,q_wait
survey-demo,B0158,NPS,4,Comunicação,Retorno,q_wait
survey-demo,B0158,NPS,4,Processo,Agendamento,q_wait
survey-demo,B0159,CSAT,3,Atendimento,Demora,q_channels
survey-demo,B0159,CSAT,3,Atendimento,Demora,q_resolution
survey-demo,B0159,CSAT,3,Atendimento,Demora,q_wait
survey-demo,B0159,CSAT,3,Comunicação,Retorno,q_channels
survey-demo,B0159,CSAT,3,Comunicação,Retorno,q_resolution
survey-demo,B0159,CSAT,3,Comunicação,Retorno,q_wait
survey-demo,B0159,CSAT,3,Processo,Agendamento,q_channels
survey-demo,B0159,CSAT,3,Processo,Agendamento,q_resolution
survey-demo,B0159,CSAT,3,Processo,Agendamento,q_wait
survey-demo,B0160,NPS,8,Atendimento,Demora,q_wait
survey-demo,B0161,NPS,10,,,q_wait
survey-demo,B0162,CSAT,1,Atendimento,Demora,
survey-demo,B0162,CSAT,1,Comunicação,Retorno,
survey-demo,B0162,CSAT,1,Processo,Agendamento,
survey-demo,B0163,NPS,10,Atendimento,Demora,q_channels
survey-demo,B0163,NPS,10,Atendimento,Demora,q_resolution
survey-demo,B0163,NPS,10,Atendimento,Demora,q_wait
survey-demo,B0163,NPS,10,Comunicação,Retorno,q_channels
survey-demo,B0163,NPS,10,Comunicação,Retorno,q_resolution
survey-demo,B0163,NPS,10,Comunicação,Retorno,q_wait
survey-demo,B0164,NPS,3,Atendimento,Demora,q_resolution
survey-demo,B0164,NPS,3,Atendimento,Demora,q_wait
survey-demo,B0164,NPS,3,Comunicação,Retorno,q_resolution
survey-demo,B0164,NPS,3,Comunicação,Retorno,q_wait
survey-demo,B0165,CSAT,2,Atendimento,Cordialidade,
survey-demo,B0165,CSAT,2,Atendimento,Demora,
survey-demo,B0165,CSAT,2,Comunicação,Retorno,
survey-demo,B0165,CSAT,2,Processo,Agendamento,
survey-demo,B0166,NPS,0,Atendimento,Demora,q_wait
survey-demo,B0166,NPS,0,Comunicação,Retorno,q_wait
survey-demo,B0167,NPS,9,,,q_wait
survey-demo,B0168,CSAT,5,Atendimento,Demora,q_wait
survey-demo,B0169,NPS,10,,,q_resolution
survey-demo,B0169,NPS,10,,,q_wait
survey-demo,B0170,NPS,6,Atendimento,Cordialidade,q_channels
survey-demo,B0170,NPS,6,Atendimento,Cordialidade,q_resolution
survey-demo,B0170,NPS,6,Atendimento,Cordialidade,q_wait
survey-demo,B0170,NPS,6,Atendimento,Demora,q_channels
survey-demo,B0170,NPS,6,Atendimento,Demora,q_resolution
survey-demo,B0170,NPS,6,Atendimento,Demora,q_wait
survey-demo,B0170,NPS,6,Comunicação,Retorno,q_channels
survey-demo,B0170,NPS,6,Comunicação,Retorno,q_resolution
survey-demo,B0170,NPS,6,Comunicação,Retorno,q_wait
survey-demo,B0170,NPS,6,Processo,Agendamento,q_channels
survey-demo,B0170,NPS,6,Processo,Agendamento,q_resolution
survey-demo,B0170,NPS,6,Processo,Agendamento,q_wait
survey-demo,B0171,CSAT,1,Atendimento,Cordialidade,q_resolution
survey-demo,B0171,CSAT,1,Atendimento,Cordialidade,q_wait
survey-demo,B0171,CSAT,1,Atendimento,Demora,q_resolution
survey-demo,B0171,CSAT,1,Atendimento,Demora,q_wait
survey-demo,B0171,CSAT,1,Comunicação,Retorno,q_resolution
survey-demo,B0171,CSAT,1,Comunicação,Retorno,q_wait
survey-demo,B0171,CSAT,1,Processo,Agendamento,q_resolution
survey-demo,B0171,CSAT,1,Processo,Agendamento,q_wait
survey-demo,B0172,NPS,4,Atendimento,Demora,q_wait
survey-demo,B0172,NPS,4,Comunicação,Retorno,q_wait
survey-demo,B0172,NPS,4,Processo,Agendamento,q_wait
survey-demo,B0173,NPS,10,Atendimento,Demora,q_channels
survey-demo,B0173,NPS,10,Atendimento,Demora,q_resolution
survey-demo,B0173,NPS,10,Atendimento,Demora,q_wait
survey-demo,B0173,NPS,10,Comunicação,Retorno,q_channels
survey-demo,B0173,NPS,10,Comunicação,Retorno,q_resolution
survey-demo,B0173,NPS,10,Comunicação,Retorno,q_wait
survey-demo,B0174,CSAT,3,Atendimento,Demora,q_channels
survey-demo,B0174,CSAT,3,Atendimento,Demora,q_resolution
survey-demo,B0174,CSAT,3,Atendimento,Demora,q_wait
survey-demo,B0174,CSAT,3,Comunicação,Retorno,q_channels
survey-demo,B0174,CSAT,3,Comunicação,Retorno,q_resolution
survey-demo,B0174,CSAT,3,Comunicação,Retorno,q_wait
survey-demo,B0175,NPS,7,Atendimento,Demora,q_wait
survey-demo,B0175,NPS,7,Comunicação,Retorno,q_wait
survey-demo,B0176,NPS,7,Atendimento,Demora,q_wait
survey-demo,B0177,CSAT,2,Atendimento,Demora,q_wait
survey-demo,B0177,CSAT,2,Comunicação,Retorno,q_wait
survey-demo,B0177,CSAT,2,Processo,Agendamento,q_wait
survey-demo,B0178,NPS,2,Atendimento,Cordialidade,q_wait
survey-demo,B0178,NPS,2,Atendimento,Demora,q_wait
survey-demo,B0178,NPS,2,Comunicação,Retorno,q_wait
survey-demo,B0178,NPS,2,Processo,Agendamento,q_wait
survey-demo,B0179,NPS,7,Atendimento,Demora,
survey-demo,B0180,CSAT,1,Atendimento,Demora,
survey-demo,B0180,CSAT,1,Comunicação,Retorno,
survey-demo,B0181,NPS,9,Atendimento,Demora,
survey-demo,B0181,NPS,9,Comunicação,Retorno,
survey-demo,B0182,NPS,5,Atendimento,Cordialidade,q_wait
survey-demo,B0182,NPS,5,Atendimento,Demora,q_wait
survey-demo,B0182,NPS,5,Comunicação,Retorno,q_wait
survey-demo,B0182,NPS,5,Processo,Agendamento,q_wait
survey-demo,B0183,CSAT,4,,,q_resolution
survey-demo,B0183,CSAT,4,,,q_wait
survey-demo,B0184,NPS,2,Atendimento,Demora,q_wait
survey-demo,B0185,NPS,10,,,q_wait
survey-demo,B0186,CSAT,2,Atendimento,Demora,q_channels
survey-demo,B0186,CSAT,2,Atendimento,Demora,q_resolution
survey-demo,B0186,CSAT,2,Atendimento,Demora,q_wait
survey-demo,B0186,CSAT,2,Comunicação,Retorno,q_channels
survey-demo,B0186,CSAT,2,Comunicação,Retorno,q_resolution
survey-demo,B0186,CSAT,2,Comunicação,Retorno,q_wait
survey-demo,B0186,CSAT,2,Processo,Agendamento,q_channels
survey-demo,B0186,CSAT,2,Processo,Agendamento,q_resolution
survey-demo,B0186,CSAT,2,Processo,Agendamento,q_wait
survey-demo,B0187,NPS,2,Atendimento,Demora,q_wait
survey-demo,B0187,NPS,2,Comunicação,Retorno,q_wait
survey-demo,B0187,NPS,2,Processo,Agendamento,q_wait
survey-demo,B0188,NPS,9,,,q_wait
survey-demo,B0189,CSAT,3,Atendimento,Cordialidade,q_resolution
survey-demo,B0189,CSAT,3,Atendimento,Cordialidade,q_wait
survey-demo,B0189,CSAT,3,Atendimento,Demora,q_resolution
survey-demo,B0189,CSAT,3,Atendimento,Demora,q_wait
survey-demo,B0189,CSAT,3,Comunicação,Retorno,q_resolution
survey-demo,B0189,CSAT,3,Comunicação,Retorno,q_wait
survey-demo,B0189,CSAT,3,Processo,Agendamento,q_resolution
survey-demo,B0189,CSAT,3,Processo,Agendamento,q_wait
survey-demo,B0190,NPS,9,Atendimento,Demora,
survey-demo,B0191,NPS,4,Atendimento,Demora,
survey-demo,B0191,NPS,4,Comunicação,Retorno,
survey-demo,B0191,NPS,4,Processo,Agendamento,
survey-demo,B0192,CSAT,2,Atendimento,Demora,q_wait
survey-demo,B0193,NPS,10,Atendimento,Demora,
survey-demo,B0193,NPS,10,Comunicação,Retorno,
survey-demo,B0194,NPS,0,Atendimento,Cordialidade,q_channels
survey-demo,B0194,NPS,0,Atendimento,Cordialidade,q_resolution
survey-demo,B0194,NPS,0,Atendimento,Cordialidade,q_wait
survey-demo,B0194,NPS,0,Atendimento,Demora,q_channels
survey-demo,B0194,NPS,0,Atendimento,Demora,q_resolution
survey-demo,B0194,NPS,0,Atendimento,Demora,q_wait
survey-demo,B0194,NPS,0,Comunicação,Retorno,q_channels
survey-demo,B0194,NPS,0,Comunicação,Retorno,q_resolution
survey-demo,B0194,NPS,0,Comunicação,Retorno,q_wait
survey-demo,B0194,NPS,0,Processo,Agendamento,q_channels
survey-demo,B0194,NPS,0,Processo,Agendamento,q_resolution
survey-demo,B0194,NPS,0,Processo,Agendamento,q_wait
survey-demo,B0195,CSAT,4,,,q_channels
survey-demo,B0195,CSAT,4,,,q_resolution
survey-demo,B0195,CSAT,4,,,q_wait
survey-demo,B0196,NPS,0,Atendimento,Cordialidade,q_channels
survey-demo,B0196,NPS,0,Atendimento,Cordialidade,q_resolution
survey-demo,B0196,NPS,0,Atendimento,Cordialidade,q_wait
survey-demo,B0196,NPS,0,Atendimento,Demora,q_channels
survey-demo,B0196,NPS,0,Atendimento,Demora,q_resolution
survey-demo,B0196,NPS,0,Atendimento,Demora,q_wait
survey-demo,B0196,NPS,0,Comunicação,Retorno,q_channels
survey-demo,B0196,NPS,0,Comunicação,Retorno,q_resolution
survey-demo,B0196,NPS,0,Comunicação,Retorno,q_wait
survey-demo,B0196,NPS,0,Processo,Agendamento,q_channels
survey-demo,B0196,NPS,0,Processo,Agendamento,q_resolution
survey-demo,B0196,NPS,0,Processo,Agendamento,q_wait
survey-demo,B0197,NPS,9,,,
survey-demo,B0198,CSAT,5,Atendimento,Demora,q_resolution
survey-demo,B0198,CSAT,5,Atendimento,Demora,q_wait
survey-demo,B0198,CSAT,5,Comunicação,Retorno,q_resolution
survey-demo,B0198,CSAT,5,Comunicação,Retorno,q_wait
survey-demo,B0199,NPS,3,Atendimento,Demora,q_channels
survey-demo,B0199,NPS,3,Atendimento,Demora,q_resolution
survey-demo,B0199,NPS,3,Atendimento,Demora,q_wait
survey-demo,B0199,NPS,3,Comunicação,Retorno,q_channels
survey-demo,B0199,NPS,3,Comunicação,Retorno,q_resolution
survey-demo,B0199,NPS,3,Comunicação,Retorno,q_wait
survey-demo,B0199,NPS,3,Processo,Agendamento,q_channels
survey-demo,B0199,NPS,3,Processo,Agendamento,q_resolution
survey-demo,B0199,NPS,3,Processo,Agendamento,q_wait
survey-demo,B0200,NPS,7,Atendimento,Demora,q_wait
survey-demo,B0201,CSAT,1,Atendimento,Cordialidade,
survey-demo,B0201,CSAT,1,Atendimento,Demora,
survey-demo,B0201,CSAT,1,Comunicação,Retorno,
survey-demo,B0201,CSAT,1,Processo,Agendamento,
survey-demo,B0202,NPS,6,Atendimento,Demora,q_channels
survey-demo,B0202,NPS,6,Atendimento,Demora,q_resolution
survey-demo,B0202,NPS,6,Atendimento,Demora,q_wait
survey-demo,B0202,NPS,6,Comunicação,Retorno,q_channels
survey-demo,B0202,NPS,6,Comunicação,Retorno,q_resolution
survey-demo,B0202,NPS,6,Comunicação,Retorno,q_wait
survey-demo,B0202,NPS,6,Processo,Agendamento,q_channels
survey-demo,B0202,NPS,6,Processo,Agendamento,q_resolution
survey-demo,B0202,NPS,6,Processo,Agendamento,q_wait
survey-demo,B0203,NPS,9,Atendimento,Demora,q_channels
survey-demo,B0203,NPS,9,Atendimento,Demora,q_resolution
survey-demo,B0203,NPS,9,Atendimento,Demora,q_wait
survey-demo,B0203,NPS,9,Comunicação,Retorno,q_channels
survey-demo,B0203,NPS,9,Comunicação,Retorno,q_resolution
survey-demo,B0203,NPS,9,Comunicação,Retorno,q_wait
survey-demo,B0204,CSAT,1,Atendimento,Demora,
survey-demo,B0204,CSAT,1,Comunicação,Retorno,
survey-demo,B0205,NPS,0,Atendimento,Cordialidade,
survey-demo,B0205,NPS,0,Atendimento,Demora,
survey-demo,B0205,NPS,0,Comunicação,Retorno,
survey-demo,B0205,NPS,0,Processo,Agendamento,
survey-demo,B0206,NPS,0,Atendimento,Demora,q_resolution
survey-demo,B0206,NPS,0,Atendimento,Demora,q_wait
survey-demo,B0206,NPS,0,Comunicação,Retorno,q_resolution
survey-demo,B0206,NPS,0,Comunicação,Retorno,q_wait
survey-demo,B0207,CSAT,3,Atendimento,Demora,q_channels
survey-demo,B0207,CSAT,3,Atendimento,Demora,q_resolution
survey-demo,B0207,CSAT,3,Atendimento,Demora,q_wait
survey-demo,B0207,CSAT,3,Comunicação,Retorno,q_channels
survey-demo,B0207,CSAT,3,Comunicação,Retorno,q_resolution
survey-demo,B0207,CSAT,3,Comunicação,Retorno,q_wait
survey-demo,B0208,NPS,4,Atendimento,Demora,q_wait
survey-demo,B0209,NPS,3,Atendimento,Demora,
survey-demo,B0209,NPS,3,Comunicação,Retorno,
survey-demo,B0210,CSAT,3,Atendimento,Demora,
survey-demo,B0210,CSAT,3,Comunicação,Retorno,
survey-demo,B0210,CSAT,3,Processo,Agendamento,
survey-demo,B0211,NPS,7,,,q_channels
survey-demo,B0211,NPS,7,,,q_resolution
survey-demo,B0211,NPS,7,,,q_wait
survey-demo,B0212,NPS,1,Atendimento,Demora,q_channels
survey-demo,B0212,NPS,1,Atendimento,Demora,q_resolution
survey-demo,B0212,NPS,1,Atendimento,Demora,q_wait
survey-demo,B0212,NPS,1,Comunicação,Retorno,q_channels
survey-demo,B0212,NPS,1,Comunicação,Retorno,q_resolution
survey-demo,B0212,NPS,1,Comunicação,Retorno,q_wait
survey-demo,B0212,NPS,1,Processo,Agendamento,q_channels
survey-demo,B0212,NPS,1,Processo,Agendamento,q_resolution
survey-demo,B0212,NPS,1,Processo,Agendamento,q_wait
survey-demo,B0213,CSAT,5,,,q_resolution
survey-demo,B0213,CSAT,5,,,q_wait
survey-demo,B0214,NPS,4,Atendimento,Cordialidade,q_channels
survey-demo,B0214,NPS,4,Atendimento,Cordialidade,q_resolution
survey-demo,B0214,NPS,4,Atendimento,Cordialidade,q_wait
survey-demo,B0214,NPS,4,Atendimento,Demora,q_channels
survey-demo,B0214,NPS,4,Atendimento,Demora,q_resolution
survey-demo,B0214,NPS,4,Atendimento,Demora,q_wait
survey-demo,B0214,NPS,4,Comunicação,Retorno,q_channels
